-3.15315,-0.000987577
-3.13313,0.000737314
-3.11311,0.00253116
-3.09309,0.00439312
-3.07307,0.00632217
-3.05305,0.00831709
-3.03303,0.0103765
-3.01301,0.0124988
-2.99299,0.0146823
-2.97297,0.016925
-2.95295,0.0192247
-2.93293,0.021579
-2.91291,0.0239855
-2.89289,0.0264411
-2.87287,0.0289431
-2.85285,0.0314881
-2.83283,0.0340726
-2.81281,0.0366932
-2.79279,0.0393457
-2.77277,0.0420262
-2.75275,0.0447303
-2.73273,0.0474534
-2.71271,0.0501907
-2.69269,0.0529373
-2.67267,0.0556878
-2.65265,0.0584369
-2.63263,0.0611788
-2.61261,0.0639076
-2.59259,0.0666173
-2.57257,0.0693015
-2.55255,0.0719536
-2.53253,0.0745671
-2.51251,0.0771348
-2.49249,0.0796498
-2.47247,0.0821046
-2.45245,0.0844919
-2.43243,0.086804
-2.41241,0.0890331
-2.39239,0.0911713
-2.37237,0.0932104
-2.35235,0.0951423
-2.33233,0.0969586
-2.31231,0.0986508
-2.29229,0.100211
-2.27227,0.101629
-2.25225,0.102898
-2.23223,0.104008
-2.21221,0.104951
-2.19219,0.105718
-2.17217,0.1063
-2.15215,0.106689
-2.13213,0.106875
-2.11211,0.106851
-2.09209,0.106607
-2.07207,0.106135
-2.05205,0.105427
-2.03203,0.104475
-2.01201,0.10327
-1.99199,0.101804
-1.97197,0.100071
-1.95195,0.0980621
-1.93193,0.0957709
-1.91191,0.0931902
-1.89189,0.0903137
-1.87187,0.0871349
-1.85185,0.0836482
-1.83183,0.079848
-1.81181,0.0757294
-1.79179,0.0712877
-1.77177,0.0665188
-1.75175,0.0614191
-1.73173,0.0559854
-1.71171,0.0502154
-1.69169,0.044107
-1.67167,0.0376588
-1.65165,0.0308703
-1.63163,0.0237413
-1.61161,0.0162726
-1.59159,0.00846545
-1.57157,0.000322065
-1.55155,-0.00815465
-1.53153,-0.016961
-1.51151,-0.0260924
-1.49149,-0.0355435
-1.47147,-0.0453081
-1.45145,-0.055379
-1.43143,-0.065748
-1.41141,-0.0764062
-1.39139,-0.0873437
-1.37137,-0.0985494
-1.35135,-0.110011
-1.33133,-0.121717
-1.31131,-0.133652
-1.29129,-0.145801
-1.27127,-0.158148
-1.25125,-0.170677
-1.23123,-0.183368
-1.21121,-0.196203
-1.19119,-0.209161
-1.17117,-0.222221
-1.15115,-0.23536
-1.13113,-0.248555
-1.11111,-0.261781
-1.09109,-0.275012
-1.07107,-0.288221
-1.05105,-0.301381
-1.03103,-0.314462
-1.01101,-0.327434
-0.990991,-0.340267
-0.970971,-0.352929
-0.950951,-0.365387
-0.930931,-0.377607
-0.910911,-0.389553
-0.890891,-0.401192
-0.870871,-0.412486
-0.850851,-0.423398
-0.830831,-0.43389
-0.810811,-0.443924
-0.790791,-0.45346
-0.770771,-0.462458
-0.750751,-0.470879
-0.730731,-0.478682
-0.710711,-0.485824
-0.690691,-0.492265
-0.670671,-0.497963
-0.650651,-0.502875
-0.630631,-0.506961
-0.610611,-0.510176
-0.590591,-0.512481
-0.570571,-0.513831
-0.550551,-0.514187
-0.530531,-0.513505
-0.510511,-0.511746
-0.49049,-0.508869
-0.47047,-0.504835
-0.45045,-0.499603
-0.43043,-0.493136
-0.41041,-0.485397
-0.39039,-0.47635
-0.37037,-0.465959
-0.35035,-0.454191
-0.33033,-0.441014
-0.31031,-0.426397
-0.29029,-0.410311
-0.27027,-0.392729
-0.25025,-0.373625
-0.23023,-0.352978
-0.21021,-0.330766
-0.19019,-0.30697
-0.17017,-0.281574
-0.15015,-0.254565
-0.13013,-0.225933
-0.11011,-0.195669
-0.0900901,-0.163768
-0.0700701,-0.130229
-0.0500501,-0.0950545
-0.03003,-0.0582482
-0.01001,-0.0198193
0.01001,0.0202201
0.03003,0.0618538
0.0500501,0.105062
0.0700701,0.14982
0.0900901,0.196101
0.11011,0.243872
0.13013,0.293095
0.15015,0.34373
0.17017,0.395731
0.19019,0.449048
0.21021,0.503625
0.23023,0.559401
0.25025,0.616313
0.27027,0.674289
0.29029,0.733256
0.31031,0.793133
0.33033,0.853834
0.35035,0.915269
0.37037,0.977344
0.39039,1.03996
0.41041,1.103
0.43043,1.16636
0.45045,1.22993
0.47047,1.29358
0.49049,1.35719
0.510511,1.42062
0.530531,1.48374
0.550551,1.5464
0.570571,1.60847
0.590591,1.66977
0.610611,1.73018
0.630631,1.78951
0.650651,1.8476
0.670671,1.90429
0.690691,1.95941
0.710711,2.01277
0.730731,2.0642
0.750751,2.11351
0.770771,2.16051
0.790791,2.20501
0.810811,2.24683
0.830831,2.28576
0.850851,2.3216
0.870871,2.35417
0.890891,2.38325
0.910911,2.40865
0.930931,2.43017
0.950951,2.44759
0.970971,2.46072
0.990991,2.46936
1.01101,2.4733
1.03103,2.47235
1.05105,2.4663
1.07107,2.45497
1.09109,2.43815
1.11111,2.41567
1.13113,2.38732
1.15115,2.35294
1.17117,2.31234
1.19119,2.26536
1.21121,2.21182
1.23123,2.15158
1.25125,2.08448
1.27127,2.01037
1.29129,1.92913
1.31131,1.84062
1.33133,1.74474
1.35135,1.64137
1.37137,1.53043
1.39139,1.41182
1.41141,1.28548
1.43143,1.15135
1.45145,1.00939
1.47147,0.859567
1.49149,0.701865
1.51151,0.536286
1.53153,0.362846
1.55155,0.181579
1.57157,-0.00746438
1.59159,-0.204215
1.61161,-0.408587
1.63163,-0.620472
1.65165,-0.839745
1.67167,-1.06626
1.69169,-1.29985
1.71171,-1.54032
1.73173,-1.78747
1.75175,-2.04106
1.77177,-2.30084
1.79179,-2.56652
1.81181,-2.83782
1.83183,-3.11439
1.85185,-3.3959
1.87187,-3.68196
1.89189,-3.97219
1.91191,-4.26615
1.93193,-4.5634
1.95195,-4.86346
1.97197,-5.16584
1.99199,-5.47001
2.01201,-5.77542
2.03203,-6.08151
2.05205,-6.38766
2.07207,-6.69327
2.09209,-6.99767
2.11211,-7.30021
2.13213,-7.60018
2.15215,-7.89687
2.17217,-8.18953
2.19219,-8.47741
2.21221,-8.75972
2.23223,-9.03566
2.25225,-9.30439
2.27227,-9.56509
2.29229,-9.81688
2.31231,-10.0589
2.33233,-10.2902
2.35235,-10.51
2.37237,-10.7172
2.39239,-10.911
2.41241,-11.0904
2.43243,-11.2544
2.45245,-11.4022
2.47247,-11.5327
2.49249,-11.6449
2.51251,-11.7379
2.53253,-11.8107
2.55255,-11.8624
2.57257,-11.8919
2.59259,-11.8983
2.61261,-11.8806
2.63263,-11.8379
2.65265,-11.7693
2.67267,-11.6738
2.69269,-11.5506
2.71271,-11.3987
2.73273,-11.2173
2.75275,-11.0056
2.77277,-10.7627
2.79279,-10.4879
2.81281,-10.1804
2.83283,-9.8395
2.85285,-9.4646
2.87287,-9.05504
2.89289,-8.61023
2.91291,-8.12965
2.93293,-7.61282
2.95295,-7.05931
2.97297,-6.46875
2.99299,-5.84085
3.01301,-5.17535
3.03303,-4.47209
3.05305,-3.73095
3.07307,-2.95191
3.09309,-2.13501
3.11311,-1.28037
3.13313,-0.388202
3.15315,0.541209
3.17317,1.50748
3.19319,2.51015
3.21321,3.54864
3.23323,4.62231
3.25325,5.73039
3.27327,6.87202
3.29329,8.04624
3.31331,9.25198
3.33333,10.4881
3.35335,11.7532
3.37337,13.046
3.39339,14.3649
3.41341,15.7084
3.43343,17.0746
3.45345,18.4618
3.47347,19.8678
3.49349,21.2907
3.51351,22.7282
3.53353,24.178
3.55355,25.6375
3.57357,27.1043
3.59359,28.5755
3.61361,30.0485
3.63363,31.5202
3.65365,32.9876
3.67367,34.4475
3.69369,35.8966
3.71371,37.3316
3.73373,38.7488
3.75375,40.1447
3.77377,41.5156
3.79379,42.8576
3.81381,44.1668
3.83383,45.4392
3.85385,46.6707
3.87387,47.8571
3.89389,48.9942
3.91391,50.0775
3.93393,51.1027
3.95395,52.0653
3.97397,52.9608
3.99399,53.7847
4.01401,54.5322
4.03403,55.1988
4.05405,55.7797
4.07407,56.2704
4.09409,56.6661
4.11411,56.9621
4.13413,57.1537
4.15415,57.2363
4.17417,57.2053
4.19419,57.0561
4.21421,56.7841
4.23423,56.385
4.25425,55.8543
4.27427,55.1877
4.29429,54.381
4.31431,53.4303
4.33433,52.3314
4.35435,51.0807
4.37437,49.6745
4.39439,48.1092
4.41441,46.3817
4.43443,44.4888
4.45445,42.4276
4.47447,40.1954
4.49449,37.7899
4.51451,35.2089
4.53453,32.4504
4.55455,29.513
4.57457,26.3951
4.59459,23.096
4.61461,19.6149
4.63463,15.9514
4.65465,12.1057
4.67467,8.07811
4.69469,3.86948
4.71471,-0.518995
4.73473,-5.08569
4.75475,-9.82854
4.77477,-14.7451
4.79479,-19.8323
4.81481,-25.0868
4.83483,-30.5047
4.85485,-36.0815
4.87487,-41.8125
4.89489,-47.692
4.91491,-53.7143
4.93493,-59.8728
4.95495,-66.1604
4.97497,-72.5697
4.99499,-79.0925
5.01502,-85.72
5.03504,-92.4431
5.05506,-99.2518
5.07508,-106.136
5.0951,-113.084
5.11512,-120.085
5.13514,-127.126
5.15516,-134.195
5.17518,-141.279
5.1952,-148.363
5.21522,-155.434
5.23524,-162.475
5.25526,-169.472
5.27528,-176.408
5.2953,-183.267
5.31532,-190.032
5.33534,-196.684
5.35536,-203.206
5.37538,-209.579
5.3954,-215.784
5.41542,-221.802
5.43544,-227.611
5.45546,-233.193
5.47548,-238.526
5.4955,-243.59
5.51552,-248.362
5.53554,-252.821
5.55556,-256.946
5.57558,-260.714
5.5956,-264.103
5.61562,-267.091
5.63564,-269.654
5.65566,-271.771
5.67568,-273.419
5.6957,-274.575
5.71572,-275.217
5.73574,-275.323
5.75576,-274.87
5.77578,-273.837
5.7958,-272.202
5.81582,-269.943
5.83584,-267.041
5.85586,-263.474
5.87588,-259.222
5.8959,-254.267
5.91592,-248.59
5.93594,-242.172
5.95596,-234.998
5.97598,-227.049
5.996,-218.312
6.01602,-208.772
6.03604,-198.415
6.05606,-187.23
6.07608,-175.204
6.0961,-162.33
6.11612,-148.597
6.13614,-134
6.15616,-118.532
6.17618,-102.19
6.1962,-84.972
6.21622,-66.8765
6.23624,-47.9051
6.25626,-28.0607
6.27628,-7.34828
6.2963,14.2253
6.31632,36.6512
6.33634,59.9183
6.35636,84.0134
6.37638,108.921
6.3964,134.624
6.41642,161.101
6.43644,188.331
6.45646,216.288
6.47648,244.945
6.4965,274.272
6.51652,304.236
6.53654,334.803
6.55656,365.934
6.57658,397.588
6.5966,429.723
6.61662,462.292
6.63664,495.247
6.65666,528.535
6.67668,562.103
6.6967,595.893
6.71672,629.845
6.73674,663.897
6.75676,697.983
6.77678,732.034
6.7968,765.979
6.81682,799.746
6.83684,833.257
6.85686,866.434
6.87688,899.194
6.8969,931.455
6.91692,963.13
6.93694,994.129
6.95696,1024.36
6.97698,1053.74
6.997,1082.16
7.01702,1109.53
7.03704,1135.75
7.05706,1160.71
7.07708,1184.33
7.0971,1206.49
7.11712,1227.09
7.13714,1246.02
7.15716,1263.18
7.17718,1278.45
7.1972,1291.74
7.21722,1302.92
7.23724,1311.91
7.25726,1318.57
7.27728,1322.82
7.2973,1324.53
7.31732,1323.6
7.33734,1319.93
7.35736,1313.42
7.37738,1303.95
7.3974,1291.43
7.41742,1275.75
7.43744,1256.83
7.45746,1234.57
7.47748,1208.87
7.4975,1179.65
7.51752,1146.83
7.53754,1110.32
7.55756,1070.05
7.57758,1025.95
7.5976,977.945
7.61762,925.983
7.63764,870.005
7.65766,809.962
7.67768,745.81
7.6977,677.512
7.71772,605.04
7.73774,528.369
7.75776,447.487
7.77778,362.385
7.7978,273.066
7.81782,179.54
7.83784,81.8257
7.85786,-20.0474
7.87788,-126.041
7.8979,-236.108
7.91792,-350.188
7.93794,-468.213
7.95796,-590.102
7.97798,-715.764
7.998,-845.097
8.01802,-977.985
8.03804,-1114.3
8.05806,-1253.91
8.07808,-1396.66
8.0981,-1542.39
8.11812,-1690.91
8.13814,-1842.05
8.15816,-1995.59
8.17818,-2151.33
8.1982,-2309.03
8.21822,-2468.46
8.23824,-2629.35
8.25826,-2791.44
8.27828,-2954.44
8.2983,-3118.06
8.31832,-3282
8.33834,-3445.92
8.35836,-3609.49
8.37838,-3772.36
8.3984,-3934.18
8.41842,-4094.57
8.43844,-4253.13
8.45846,-4409.48
8.47848,-4563.21
8.4985,-4713.88
8.51852,-4861.07
8.53854,-5004.34
8.55856,-5143.23
8.57858,-5277.28
8.5986,-5406.02
8.61862,-5528.97
8.63864,-5645.63
8.65866,-5755.52
8.67868,-5858.14
8.6987,-5952.96
8.71872,-6039.5
8.73874,-6117.22
8.75876,-6185.61
8.77878,-6244.15
8.7988,-6292.32
8.81882,-6329.59
8.83884,-6355.44
8.85886,-6369.36
8.87888,-6370.82
8.8989,-6359.32
8.91892,-6334.35
8.93894,-6295.41
8.95896,-6242.01
8.97898,-6173.67
8.999,-6089.91
9.01902,-5990.29
9.03904,-5874.34
9.05906,-5741.65
9.07908,-5591.81
9.0991,-5424.41
9.11912,-5239.08
9.13914,-5035.47
9.15916,-4813.25
9.17918,-4572.11
9.1992,-4311.77
9.21922,-4031.98
9.23924,-3732.52
9.25926,-3413.19
9.27928,-3073.85
9.2993,-2714.35
9.31932,-2334.62
9.33934,-1934.6
9.35936,-1514.29
9.37938,-1073.71
9.3994,-612.94
9.41942,-132.09
9.43944,368.674
9.45946,889.141
9.47948,1429.05
9.4995,1988.1
9.51952,2565.92
9.53954,3162.1
9.55956,3776.18
9.57958,4407.61
9.5996,5055.84
9.61962,5720.21
9.63964,6400.03
9.65966,7094.53
9.67968,7802.91
9.6997,8524.27
9.71972,9257.67
9.73974,10002.1
9.75976,10756.5
9.77978,11519.8
9.7998,12290.6
9.81982,13067.8
9.83984,13850.1
9.85986,14636
9.87988,15424.1
9.8999,16212.9
9.91992,17000.7
9.93994,17786
9.95996,18567
9.97998,19341.9
10,20109
