-1.516 -5.33816
-1.507 -5.30845
-1.498 -5.27821
-1.489 -5.24747
-1.48 -5.21622
-1.471 -5.18447
-1.462 -5.15223
-1.453 -5.1195
-1.444 -5.0863
-1.435 -5.05262
-1.426 -5.01847
-1.417 -4.98386
-1.408 -4.9488
-1.399 -4.91329
-1.39 -4.87734
-1.381 -4.84096
-1.372 -4.80415
-1.363 -4.76691
-1.354 -4.72926
-1.345 -4.6912
-1.336 -4.65273
-1.327 -4.61387
-1.318 -4.57462
-1.309 -4.53498
-1.3 -4.49496
-1.291 -4.45458
-1.282 -4.41383
-1.273 -4.37272
-1.264 -4.33125
-1.255 -4.28944
-1.246 -4.24729
-1.237 -4.20481
-1.228 -4.162
-1.219 -4.11887
-1.21 -4.07542
-1.201 -4.03167
-1.192 -3.98762
-1.183 -3.94327
-1.174 -3.89863
-1.165 -3.8537
-1.156 -3.8085
-1.147 -3.76304
-1.138 -3.7173
-1.129 -3.67131
-1.12 -3.62507
-1.111 -3.57859
-1.102 -3.53186
-1.093 -3.48491
-1.084 -3.43773
-1.075 -3.39033
-1.066 -3.34271
-1.057 -3.29489
-1.048 -3.24687
-1.039 -3.19866
-1.03 -3.15026
-1.021 -3.10167
-1.012 -3.05292
-1.003 -3.00399
-0.994 -2.9549
-0.985 -2.90566
-0.976 -2.85627
-0.967 -2.80673
-0.958 -2.75706
-0.949 -2.70725
-0.94 -2.65732
-0.931 -2.60728
-0.922 -2.55712
-0.913 -2.50686
-0.904 -2.4565
-0.895 -2.40605
-0.886 -2.35551
-0.877 -2.30489
-0.868 -2.2542
-0.859 -2.20344
-0.85 -2.15263
-0.841 -2.10175
-0.832 -2.05083
-0.823 -1.99987
-0.814 -1.94887
-0.805 -1.89785
-0.796 -1.8468
-0.787 -1.79573
-0.778 -1.74466
-0.769 -1.69358
-0.76 -1.64251
-0.751 -1.59144
-0.742 -1.54039
-0.733 -1.48936
-0.724 -1.43836
-0.715 -1.3874
-0.706 -1.33647
-0.697 -1.2856
-0.688 -1.23477
-0.679 -1.18401
-0.67 -1.13331
-0.661 -1.08269
-0.652 -1.03215
-0.643 -0.981687
-0.634 -0.93132
-0.625 -0.881051
-0.616 -0.830886
-0.607 -0.780833
-0.598 -0.730896
-0.589 -0.681083
-0.58 -0.6314
-0.571 -0.581853
-0.562 -0.532449
-0.553 -0.483193
-0.544 -0.434093
-0.535 -0.385155
-0.526 -0.336384
-0.517 -0.287788
-0.508 -0.239373
-0.499 -0.191144
-0.49 -0.143109
-0.481 -0.0952738
-0.472 -0.0476445
-0.463 -0.000227669
-0.454 0.0469704
-0.445 0.0939434
-0.436 0.140685
-0.427 0.187189
-0.418 0.233448
-0.409 0.279457
-0.4 0.325209
-0.391 0.370698
-0.382 0.415918
-0.373 0.460861
-0.364 0.505522
-0.355 0.549895
-0.346 0.593973
-0.337 0.637749
-0.328 0.681218
-0.319 0.724373
-0.31 0.767207
-0.301 0.809715
-0.292 0.85189
-0.283 0.893725
-0.274 0.935215
-0.265 0.976353
-0.256 1.01713
-0.247 1.05755
-0.238 1.09759
-0.229 1.13726
-0.22 1.17654
-0.211 1.21543
-0.202 1.25392
-0.193 1.29202
-0.184 1.3297
-0.175 1.36697
-0.166 1.40381
-0.157 1.44023
-0.148 1.47621
-0.139 1.51176
-0.13 1.54685
-0.121 1.58149
-0.112 1.61567
-0.103 1.64939
-0.094 1.68263
-0.085 1.71539
-0.076 1.74767
-0.067 1.77946
-0.058 1.81074
-0.049 1.84153
-0.04 1.8718
-0.031 1.90156
-0.022 1.93079
-0.013 1.95949
-0.004 1.98766
0.005 2.01528
0.014 2.04236
0.023 2.0689
0.032 2.0949
0.041 2.12037
0.05 2.1453
0.059 2.16971
0.068 2.19359
0.077 2.21694
0.086 2.23978
0.095 2.2621
0.104 2.2839
0.113 2.30519
0.122 2.32598
0.131 2.34626
0.14 2.36603
0.149 2.38531
0.158 2.40409
0.167 2.42237
0.176 2.44017
0.185 2.45747
0.194 2.47429
0.203 2.49063
0.212 2.50649
0.221 2.52188
0.23 2.53679
0.239 2.55122
0.248 2.5652
0.257 2.5787
0.266 2.59175
0.275 2.60434
0.284 2.61647
0.293 2.62814
0.302 2.63937
0.311 2.65015
0.32 2.66049
0.329 2.67038
0.338 2.67984
0.347 2.68886
0.356 2.69745
0.365 2.70561
0.374 2.71335
0.383 2.72066
0.392 2.72755
0.401 2.73402
0.41 2.74007
0.419 2.74572
0.428 2.75095
0.437 2.75578
0.446 2.76021
0.455 2.76423
0.464 2.76786
0.473 2.7711
0.482 2.77394
0.491 2.7764
0.5 2.77846
0.509 2.78015
0.518 2.78146
0.527 2.78239
0.536 2.78294
0.545 2.78313
0.554 2.78295
0.563 2.7824
0.572 2.78149
0.581 2.78022
0.59 2.77859
0.599 2.77661
0.608 2.77428
0.617 2.77161
0.626 2.76859
0.635 2.76522
0.644 2.76152
0.653 2.75748
0.662 2.75311
0.671 2.74841
0.68 2.74339
0.689 2.73804
0.698 2.73236
0.707 2.72637
0.716 2.72007
0.725 2.71345
0.734 2.70652
0.743 2.69929
0.752 2.69175
0.761 2.68391
0.77 2.67577
0.779 2.66734
0.788 2.65862
0.797 2.64961
0.806 2.64031
0.815 2.63073
0.824 2.62087
0.833 2.61073
0.842 2.60032
0.851 2.58964
0.86 2.57869
0.869 2.56747
0.878 2.55599
0.887 2.54425
0.896 2.53225
0.905 2.52
0.914 2.5075
0.923 2.49475
0.932 2.48176
0.941 2.46852
0.95 2.45505
0.959 2.44134
0.968 2.42739
0.977 2.41322
0.986 2.39882
0.995 2.38419
1.004 2.36934
1.013 2.35428
1.022 2.33899
1.031 2.3235
1.04 2.30779
1.049 2.29188
1.058 2.27577
1.067 2.25945
1.076 2.24293
1.085 2.22622
1.094 2.20932
1.103 2.19223
1.112 2.17495
1.121 2.15749
1.13 2.13985
1.139 2.12203
1.148 2.10403
1.157 2.08587
1.166 2.06753
1.175 2.04903
1.184 2.03036
1.193 2.01154
1.202 1.99256
1.211 1.97342
1.22 1.95414
1.229 1.9347
1.238 1.91512
1.247 1.8954
1.256 1.87554
1.265 1.85554
1.274 1.8354
1.283 1.81514
1.292 1.79475
1.301 1.77423
1.31 1.75359
1.319 1.73284
1.328 1.71196
1.337 1.69098
1.346 1.66988
1.355 1.64868
1.364 1.62737
1.373 1.60596
1.382 1.58445
1.391 1.56284
1.4 1.54115
1.409 1.51936
1.418 1.49749
1.427 1.47553
1.436 1.45349
1.445 1.43137
1.454 1.40918
1.463 1.38692
1.472 1.36459
1.481 1.34219
1.49 1.31972
1.499 1.2972
1.508 1.27462
1.517 1.25198
1.526 1.2293
1.535 1.20656
1.544 1.18378
1.553 1.16096
1.562 1.13809
1.571 1.11519
1.58 1.09225
1.589 1.06929
1.598 1.04629
1.607 1.02327
1.616 1.00023
1.625 0.977166
1.634 0.954087
1.643 0.930995
1.652 0.907892
1.661 0.884781
1.67 0.861665
1.679 0.838547
1.688 0.815431
1.697 0.792318
1.706 0.769212
1.715 0.746116
1.724 0.723033
1.733 0.699966
1.742 0.676917
1.751 0.653889
1.76 0.630886
1.769 0.607911
1.778 0.584966
1.787 0.562054
1.796 0.539178
1.805 0.516341
1.814 0.493547
1.823 0.470797
1.832 0.448095
1.841 0.425444
1.85 0.402847
1.859 0.380306
1.868 0.357825
1.877 0.335407
1.886 0.313054
1.895 0.290769
1.904 0.268556
1.913 0.246417
1.922 0.224355
1.931 0.202373
1.94 0.180475
1.949 0.158662
1.958 0.136938
1.967 0.115306
1.976 0.0937689
1.985 0.0723293
1.994 0.0509904
2.003 0.0297549
2.012 0.00862593
2.021 -0.0123937
2.03 -0.0333009
2.039 -0.0540929
2.048 -0.0747668
2.057 -0.0953195
2.066 -0.115748
2.075 -0.13605
2.084 -0.156222
2.093 -0.176261
2.102 -0.196164
2.111 -0.215929
2.12 -0.235552
2.129 -0.25503
2.138 -0.274361
2.147 -0.293541
2.156 -0.312569
2.165 -0.33144
2.174 -0.350151
2.183 -0.368701
2.192 -0.387086
2.201 -0.405303
2.21 -0.423348
2.219 -0.44122
2.228 -0.458915
2.237 -0.476431
2.246 -0.493764
2.255 -0.510911
2.264 -0.52787
2.273 -0.544638
2.282 -0.561211
2.291 -0.577587
2.3 -0.593763
2.309 -0.609735
2.318 -0.625502
2.327 -0.641059
2.336 -0.656405
2.345 -0.671536
2.354 -0.686449
2.363 -0.701142
2.372 -0.715611
2.381 -0.729853
2.39 -0.743866
2.399 -0.757646
2.408 -0.771191
2.417 -0.784498
2.426 -0.797564
2.435 -0.810385
2.444 -0.82296
2.453 -0.835284
2.462 -0.847356
2.471 -0.859172
2.48 -0.870729
2.489 -0.882024
2.498 -0.893055
2.507 -0.903818
2.516 -0.914311
2.525 -0.92453
2.534 -0.934473
2.543 -0.944137
2.552 -0.953518
2.561 -0.962615
2.57 -0.971423
2.579 -0.979941
2.588 -0.988164
2.597 -0.996091
2.606 -1.00372
2.615 -1.01104
2.624 -1.01806
2.633 -1.02477
2.642 -1.03117
2.651 -1.03725
2.66 -1.04302
2.669 -1.04847
2.678 -1.05359
2.687 -1.05839
2.696 -1.06286
2.705 -1.06699
2.714 -1.07079
2.723 -1.07426
2.732 -1.07738
2.741 -1.08016
2.75 -1.08259
2.759 -1.08467
2.768 -1.0864
2.777 -1.08778
2.786 -1.0888
2.795 -1.08945
2.804 -1.08974
2.813 -1.08967
2.822 -1.08922
2.831 -1.0884
2.84 -1.08721
2.849 -1.08563
2.858 -1.08368
2.867 -1.08134
2.876 -1.07861
2.885 -1.07549
2.894 -1.07198
2.903 -1.06807
2.912 -1.06377
2.921 -1.05906
2.93 -1.05394
2.939 -1.04842
2.948 -1.04248
2.957 -1.03614
2.966 -1.02937
2.975 -1.02219
2.984 -1.01458
2.993 -1.00654
3.002 -0.998082
3.011 -0.98919
3.02 -0.97987
3.029 -0.970123
3.038 -0.959951
3.047 -0.949356
3.056 -0.938341
3.065 -0.926907
3.074 -0.915056
3.083 -0.90279
3.092 -0.890111
3.101 -0.877021
3.11 -0.863522
3.119 -0.849615
3.128 -0.835304
3.137 -0.820589
3.146 -0.805472
3.155 -0.789956
3.164 -0.774043
3.173 -0.757734
3.182 -0.741032
3.191 -0.723937
3.2 -0.706453
3.209 -0.688582
3.218 -0.670324
3.227 -0.651682
3.236 -0.632659
3.245 -0.613255
3.254 -0.593474
3.263 -0.573316
3.272 -0.552783
3.281 -0.531879
3.29 -0.510604
3.299 -0.488961
3.308 -0.466951
3.317 -0.444577
3.326 -0.42184
3.335 -0.398742
3.344 -0.375286
3.353 -0.351473
3.362 -0.327305
3.371 -0.302785
3.38 -0.277913
3.389 -0.252692
3.398 -0.227124
3.407 -0.201211
3.416 -0.174955
3.425 -0.148357
3.434 -0.12142
3.443 -0.0941461
3.452 -0.0665364
3.461 -0.0385931
3.47 -0.0103183
3.479 0.0182861
3.488 0.0472183
3.497 0.0764762
3.506 0.106058
3.515 0.135962
3.524 0.166185
3.533 0.196727
3.542 0.227584
3.551 0.258756
3.56 0.29024
3.569 0.322034
3.578 0.354137
3.587 0.386546
3.596 0.419259
3.605 0.452275
3.614 0.485591
3.623 0.519206
3.632 0.553118
3.641 0.587324
3.65 0.621823
3.659 0.656613
3.668 0.691692
3.677 0.727058
3.686 0.762709
3.695 0.798643
3.704 0.834858
3.713 0.871353
3.722 0.908125
3.731 0.945172
3.74 0.982492
3.749 1.02008
3.758 1.05795
3.767 1.09607
3.776 1.13447
3.785 1.17313
3.794 1.21205
3.803 1.25123
3.812 1.29067
3.821 1.33036
3.83 1.37031
3.839 1.41051
3.848 1.45096
3.857 1.49166
3.866 1.5326
3.875 1.57379
3.884 1.61522
3.893 1.65689
3.902 1.6988
3.911 1.74095
3.92 1.78333
3.929 1.82595
3.938 1.86879
3.947 1.91186
3.956 1.95516
3.965 1.99869
3.974 2.04244
3.983 2.08641
3.992 2.1306
4.001 2.175
4.01 2.21962
4.019 2.26446
4.028 2.3095
4.037 2.35476
4.046 2.40022
4.055 2.44589
4.064 2.49176
4.073 2.53783
4.082 2.58411
4.091 2.63058
4.1 2.67725
4.109 2.72411
4.118 2.77116
4.127 2.8184
4.136 2.86583
4.145 2.91345
4.154 2.96125
4.163 3.00923
4.172 3.0574
4.181 3.10574
4.19 3.15426
4.199 3.20295
4.208 3.25182
4.217 3.30085
4.226 3.35006
4.235 3.39943
4.244 3.44897
4.253 3.49867
4.262 3.54853
4.271 3.59855
4.28 3.64872
4.289 3.69905
4.298 3.74954
4.307 3.80017
4.316 3.85096
4.325 3.90189
4.334 3.95297
4.343 4.00419
4.352 4.05555
4.361 4.10706
4.37 4.1587
4.379 4.21047
4.388 4.26238
4.397 4.31443
4.406 4.3666
4.415 4.4189
4.424 4.47132
4.433 4.52387
4.442 4.57655
4.451 4.62934
4.46 4.68225
4.469 4.73527
4.478 4.78842
4.487 4.84167
4.496 4.89503
4.505 4.94851
4.514 5.00209
4.523 5.05577
4.532 5.10956
4.541 5.16345
4.55 5.21743
4.559 5.27152
4.568 5.32569
4.577 5.37997
4.586 5.43433
4.595 5.48878
4.604 5.54332
4.613 5.59794
4.622 5.65265
4.631 5.70744
4.64 5.76231
4.649 5.81726
4.658 5.87228
4.667 5.92738
4.676 5.98254
4.685 6.03778
4.694 6.09309
4.703 6.14846
4.712 6.20389
4.721 6.25939
4.73 6.31495
4.739 6.37056
4.748 6.42623
4.757 6.48196
4.766 6.53774
4.775 6.59357
4.784 6.64944
4.793 6.70537
4.802 6.76134
4.811 6.81735
4.82 6.8734
4.829 6.92949
4.838 6.98562
4.847 7.04178
4.856 7.09797
4.865 7.1542
4.874 7.21046
4.883 7.26674
4.892 7.32305
4.901 7.37938
4.91 7.43573
4.919 7.4921
4.928 7.54849
4.937 7.6049
4.946 7.66131
4.955 7.71774
4.964 7.77418
4.973 7.83063
4.982 7.88708
4.991 7.94354
5 8
